emg_0,emg_1,emg_2,emg_3,emg_4,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,dt
149,0.017578125,-0.0269775390625,0.872314453125,-0.5190839694656488,-3.8091603053435112,0.1297709923664122,0.9697244167327881
150,0.017578125,-0.0213623046875,0.866455078125,-0.7175572519083969,-3.7099236641221376,0.22900763358778625,0.002507925033569336
151,0.021728515625,-0.0318603515625,0.864501953125,-0.7862595419847328,-3.9160305343511452,0.06870229007633588,0.003098011016845703
149,0.01806640625,-0.0240478515625,0.857177734375,-0.8473282442748091,-3.9083969465648853,-0.16793893129770993,0.0024530887603759766
151,0.01904296875,-0.0211181640625,0.862060546875,-0.9083969465648855,-3.5343511450381677,0.26717557251908397,0.0024771690368652344
151,0.020263671875,-0.0277099609375,0.85888671875,-0.7404580152671756,-3.6564885496183206,0.20610687022900764,0.0025115013122558594
151,0.017578125,-0.0284423828125,0.866455078125,-0.8625954198473282,-3.7938931297709924,0.16793893129770993,0.002538919448852539
152,0.015380859375,-0.0216064453125,0.863037109375,-0.6870229007633588,-3.6412213740458017,-0.022900763358778626,0.002486705780029297
152,0.01416015625,-0.0262451171875,0.87646484375,-0.6259541984732825,-3.763358778625954,0.1984732824427481,0.0024297237396240234
152,0.017333984375,-0.0238037109375,0.864013671875,-0.6335877862595419,-3.732824427480916,0.1450381679389313,0.002421855926513672
152,0.018798828125,-0.0223388671875,0.861083984375,-0.5725190839694656,-3.8244274809160306,-0.015267175572519083,0.0024213790893554688
152,0.011962890625,-0.0267333984375,0.861572265625,-0.6183206106870229,-3.786259541984733,0.2595419847328244,0.002584218978881836
153,0.018798828125,-0.0255126953125,0.8671875,-0.8473282442748091,-3.801526717557252,0.007633587786259542,0.0025298595428466797
153,0.017822265625,-0.0235595703125,0.86767578125,-0.9541984732824428,-3.648854961832061,0.3816793893129771,0.002530813217163086
153,0.016845703125,-0.0240478515625,0.862548828125,-0.9923664122137404,-3.7938931297709924,0.061068702290076333,0.0025289058685302734
152,0.021240234375,-0.0301513671875,0.86572265625,-0.9083969465648855,-3.6717557251908395,0.11450381679389313,0.0024483203887939453
154,0.01171875,-0.0274658203125,0.85302734375,-0.8549618320610687,-3.8702290076335877,0.06870229007633588,0.0024518966674804688
154,0.015625,-0.0316162109375,0.859130859375,-0.732824427480916,-3.4198473282442747,0.1984732824427481,0.002454519271850586
154,0.01806640625,-0.0262451171875,0.855224609375,-0.6793893129770993,-3.9236641221374047,-0.030534351145038167,0.0025565624237060547
156,0.017822265625,-0.0230712890625,0.864990234375,-0.916030534351145,-3.786259541984733,-0.0916030534351145,0.0024902820587158203
154,0.015380859375,-0.0240478515625,0.86962890625,-0.9236641221374046,-3.8244274809160306,0.04580152671755725,0.0024962425231933594
154,0.0166015625,-0.0294189453125,0.860595703125,-0.9923664122137404,-3.763358778625954,0.19083969465648856,0.0025115013122558594
153,0.01123046875,-0.0333251953125,0.865966796875,-0.8244274809160306,-3.732824427480916,0.16030534351145037,0.002454996109008789
154,0.021728515625,-0.0303955078125,0.871337890625,-0.8091603053435115,-4.091603053435114,0.16030534351145037,0.0024344921112060547
154,0.021240234375,-0.0235595703125,0.864501953125,-0.7404580152671756,-3.7022900763358777,0.08396946564885496,0.002506732940673828
154,0.01611328125,-0.0252685546875,0.854736328125,-0.7557251908396947,-3.9618320610687023,0.2900763358778626,0.0024976730346679688
154,0.02197265625,-0.0289306640625,0.860107421875,-0.732824427480916,-3.7251908396946565,0.10687022900763359,0.002482175827026367
155,0.022216796875,-0.0255126953125,0.8544921875,-0.5725190839694656,-3.900763358778626,0.183206106870229,0.0024709701538085938
153,0.012939453125,-0.0345458984375,0.861328125,-0.5190839694656488,-3.8931297709923665,0.1297709923664122,0.0023648738861083984
154,0.01611328125,-0.0274658203125,0.865234375,-0.6412213740458015,-3.885496183206107,0.20610687022900764,0.002343893051147461
154,0.02197265625,-0.0250244140625,0.857177734375,-0.5038167938931297,-3.8091603053435112,0.05343511450381679,0.002457141876220703
154,0.02197265625,-0.0279541015625,0.863525390625,-0.8015267175572519,-4.0534351145038165,0.04580152671755725,0.0024459362030029297
153,0.022216796875,-0.0264892578125,0.85009765625,-0.48854961832061067,-3.946564885496183,0.16793893129770993,0.002478361129760742
154,0.01513671875,-0.0216064453125,0.85888671875,-0.7480916030534351,-3.885496183206107,0.1297709923664122,0.0024034976959228516
154,0.0126953125,-0.0184326171875,0.860595703125,-0.9312977099236641,-3.854961832061069,-0.030534351145038167,0.002482175827026367
